,mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
786,240.0,240.0,41.0,92.0,0.446,13.0,28.0,0.464,18.0,25.0,0.72,11.0,26.0,37.0,25.0,6.0,2.0,12.0,22.0,113.0,,,0.549,0.516,0.304,0.272,23.4,81.3,46.8,61.0,6.0,4.2,10.4,100.0,112.8,132.7,,,10.0,17.0,0.667,4.0,8.0,0.667,5.0,6.0,1.0,5.0,7.0,11.0,8.0,3.0,1.0,4.0,5.0,28.0,19.9,3.0,0.75,0.75,1.0,1.333,34.7,32.3,24.8,36.6,6.7,5.9,23.1,40.7,134.0,139.0,NOP,113,0,1,240.0,240.0,50.0,87.0,0.575,17.0,39.0,0.436,16.0,19.0,0.842,6.0,36.0,42.0,34.0,7.0,6.0,12.0,20.0,133.0,,,0.697,0.672,0.448,0.218,18.8,76.6,53.2,68.0,7.0,9.4,11.2,100.0,132.7,112.8,,,13.0,22.0,1.0,6.0,10.0,0.667,5.0,6.0,1.0,1.0,9.0,9.0,9.0,2.0,2.0,3.0,4.0,34.0,24.1,25.0,1.0,1.0,1.0,0.75,14.5,49.8,29.6,46.8,4.6,6.3,66.7,37.5,200.0,120.0,HOU,133,1,2025,2024-12-19,False
787,240.0,240.0,50.0,87.0,0.575,17.0,39.0,0.436,16.0,19.0,0.842,6.0,36.0,42.0,34.0,7.0,6.0,12.0,20.0,133.0,,,0.697,0.672,0.448,0.218,18.8,76.6,53.2,68.0,7.0,9.4,11.2,100.0,132.7,112.8,,,13.0,22.0,1.0,6.0,10.0,0.667,5.0,6.0,1.0,1.0,9.0,9.0,9.0,2.0,2.0,3.0,4.0,34.0,24.1,25.0,1.0,1.0,1.0,0.75,14.5,49.8,29.6,46.8,4.6,6.3,66.7,37.5,200.0,120.0,HOU,133,1,0,240.0,240.0,41.0,92.0,0.446,13.0,28.0,0.464,18.0,25.0,0.72,11.0,26.0,37.0,25.0,6.0,2.0,12.0,22.0,113.0,,,0.549,0.516,0.304,0.272,23.4,81.3,46.8,61.0,6.0,4.2,10.4,100.0,112.8,132.7,,,10.0,17.0,0.667,4.0,8.0,0.667,5.0,6.0,1.0,5.0,7.0,11.0,8.0,3.0,1.0,4.0,5.0,28.0,19.9,3.0,0.75,0.75,1.0,1.333,34.7,32.3,24.8,36.6,6.7,5.9,23.1,40.7,134.0,139.0,NOP,113,0,2025,2024-12-19,True
788,240.0,240.0,32.0,90.0,0.356,12.0,36.0,0.333,17.0,24.0,0.708,10.0,26.0,36.0,20.0,11.0,5.0,18.0,16.0,93.0,,,0.462,0.422,0.4,0.267,18.2,63.4,37.5,62.5,10.5,10.0,15.2,100.0,88.7,137.3,,,9.0,13.0,0.692,4.0,6.0,0.8,7.0,10.0,1.0,4.0,6.0,7.0,6.0,2.0,2.0,4.0,4.0,21.0,23.3,4.0,0.81,0.769,0.857,1.0,28.9,35.4,17.7,76.3,7.6,11.9,50.0,31.2,228.0,148.0,GSW,93,0,1,240.0,240.0,53.0,98.0,0.541,27.0,48.0,0.563,11.0,15.0,0.733,15.0,45.0,60.0,38.0,11.0,8.0,17.0,19.0,144.0,,,0.688,0.679,0.49,0.153,36.6,81.8,62.5,71.7,10.5,14.8,14.0,100.0,137.3,88.7,,,8.0,16.0,0.833,5.0,10.0,1.0,6.0,6.0,1.0,5.0,12.0,14.0,7.0,2.0,2.0,4.0,5.0,21.0,22.1,36.0,1.083,1.083,1.0,0.6,24.3,42.4,28.4,33.7,5.3,10.2,40.5,28.3,216.0,100.0,MEM,144,1,2025,2024-12-19,False
789,240.0,240.0,53.0,98.0,0.541,27.0,48.0,0.563,11.0,15.0,0.733,15.0,45.0,60.0,38.0,11.0,8.0,17.0,19.0,144.0,,,0.688,0.679,0.49,0.153,36.6,81.8,62.5,71.7,10.5,14.8,14.0,100.0,137.3,88.7,,,8.0,16.0,0.833,5.0,10.0,1.0,6.0,6.0,1.0,5.0,12.0,14.0,7.0,2.0,2.0,4.0,5.0,21.0,22.1,36.0,1.083,1.083,1.0,0.6,24.3,42.4,28.4,33.7,5.3,10.2,40.5,28.3,216.0,100.0,MEM,144,1,0,240.0,240.0,32.0,90.0,0.356,12.0,36.0,0.333,17.0,24.0,0.708,10.0,26.0,36.0,20.0,11.0,5.0,18.0,16.0,93.0,,,0.462,0.422,0.4,0.267,18.2,63.4,37.5,62.5,10.5,10.0,15.2,100.0,88.7,137.3,,,9.0,13.0,0.692,4.0,6.0,0.8,7.0,10.0,1.0,4.0,6.0,7.0,6.0,2.0,2.0,4.0,4.0,21.0,23.3,4.0,0.81,0.769,0.857,1.0,28.9,35.4,17.7,76.3,7.6,11.9,50.0,31.2,228.0,148.0,GSW,93,0,2025,2024-12-19,True
790,240.0,240.0,50.0,97.0,0.515,20.0,45.0,0.444,13.0,16.0,0.813,16.0,41.0,57.0,39.0,10.0,2.0,15.0,12.0,133.0,,,0.639,0.619,0.464,0.165,34.0,87.2,60.6,78.0,9.9,4.3,12.6,100.0,131.7,106.0,,,12.0,18.0,0.833,5.0,9.0,1.0,7.0,9.0,1.0,3.0,17.0,20.0,8.0,2.0,1.0,4.0,3.0,32.0,35.4,35.0,1.003,1.042,1.0,0.75,55.7,55.7,55.7,37.5,11.6,5.6,53.2,49.2,157.0,115.0,NYK,133,0,1,240.0,240.0,41.0,89.0,0.461,17.0,42.0,0.405,8.0,13.0,0.615,6.0,31.0,37.0,29.0,10.0,5.0,13.0,15.0,107.0,,,0.565,0.556,0.472,0.146,12.8,66.0,39.4,70.7,9.9,9.6,12.1,100.0,106.0,131.7,,,8.0,17.0,1.0,4.0,8.0,1.0,4.0,6.0,1.0,2.0,6.0,6.0,7.0,3.0,2.0,5.0,4.0,24.0,16.7,9.0,1.103,1.1,0.75,4.0,19.3,25.3,12.6,41.2,13.5,8.7,22.2,36.0,172.0,140.0,MIN,107,1,2025,2024-12-19,True
791,240.0,240.0,41.0,89.0,0.461,17.0,42.0,0.405,8.0,13.0,0.615,6.0,31.0,37.0,29.0,10.0,5.0,13.0,15.0,107.0,,,0.565,0.556,0.472,0.146,12.8,66.0,39.4,70.7,9.9,9.6,12.1,100.0,106.0,131.7,,,8.0,17.0,1.0,4.0,8.0,1.0,4.0,6.0,1.0,2.0,6.0,6.0,7.0,3.0,2.0,5.0,4.0,24.0,16.7,9.0,1.103,1.1,0.75,4.0,19.3,25.3,12.6,41.2,13.5,8.7,22.2,36.0,172.0,140.0,MIN,107,1,0,240.0,240.0,50.0,97.0,0.515,20.0,45.0,0.444,13.0,16.0,0.813,16.0,41.0,57.0,39.0,10.0,2.0,15.0,12.0,133.0,,,0.639,0.619,0.464,0.165,34.0,87.2,60.6,78.0,9.9,4.3,12.6,100.0,131.7,106.0,,,12.0,18.0,0.833,5.0,9.0,1.0,7.0,9.0,1.0,3.0,17.0,20.0,8.0,2.0,1.0,4.0,3.0,32.0,35.4,35.0,1.003,1.042,1.0,0.75,55.7,55.7,55.7,37.5,11.6,5.6,53.2,49.2,157.0,115.0,NYK,133,0,2025,2024-12-19,False
792,240.0,240.0,40.0,83.0,0.482,10.0,31.0,0.323,15.0,16.0,0.938,4.0,28.0,32.0,23.0,15.0,6.0,13.0,20.0,105.0,,,0.583,0.542,0.373,0.193,11.8,73.7,44.4,57.5,15.6,14.0,12.6,100.0,108.9,102.7,,,15.0,26.0,0.667,3.0,7.0,1.0,4.0,4.0,1.0,2.0,10.0,12.0,7.0,4.0,2.0,4.0,5.0,35.0,29.2,15.0,0.868,0.833,1.0,1.0,8.5,38.0,24.1,39.1,8.3,6.1,28.6,40.6,163.0,116.0,OKC,105,0,1,240.0,240.0,35.0,78.0,0.449,11.0,35.0,0.314,18.0,25.0,0.72,10.0,30.0,40.0,25.0,6.0,6.0,20.0,16.0,99.0,,,0.556,0.519,0.449,0.321,26.3,88.2,55.6,71.4,6.2,11.5,18.3,100.0,102.7,108.9,,,8.0,15.0,0.667,3.0,8.0,0.6,6.0,9.0,1.0,3.0,10.0,13.0,5.0,1.0,2.0,4.0,3.0,23.0,17.2,8.0,0.71,0.679,1.0,1.5,12.8,47.7,29.3,46.9,6.7,10.7,100.0,35.9,138.0,116.0,ORL,99,1,2025,2024-12-19,True
793,240.0,240.0,35.0,78.0,0.449,11.0,35.0,0.314,18.0,25.0,0.72,10.0,30.0,40.0,25.0,6.0,6.0,20.0,16.0,99.0,,,0.556,0.519,0.449,0.321,26.3,88.2,55.6,71.4,6.2,11.5,18.3,100.0,102.7,108.9,,,8.0,15.0,0.667,3.0,8.0,0.6,6.0,9.0,1.0,3.0,10.0,13.0,5.0,1.0,2.0,4.0,3.0,23.0,17.2,8.0,0.71,0.679,1.0,1.5,12.8,47.7,29.3,46.9,6.7,10.7,100.0,35.9,138.0,116.0,ORL,99,1,0,240.0,240.0,40.0,83.0,0.482,10.0,31.0,0.323,15.0,16.0,0.938,4.0,28.0,32.0,23.0,15.0,6.0,13.0,20.0,105.0,,,0.583,0.542,0.373,0.193,11.8,73.7,44.4,57.5,15.6,14.0,12.6,100.0,108.9,102.7,,,15.0,26.0,0.667,3.0,7.0,1.0,4.0,4.0,1.0,2.0,10.0,12.0,7.0,4.0,2.0,4.0,5.0,35.0,29.2,15.0,0.868,0.833,1.0,1.0,8.5,38.0,24.1,39.1,8.3,6.1,28.6,40.6,163.0,116.0,OKC,105,0,2025,2024-12-19,False
794,240.0,240.0,39.0,89.0,0.438,16.0,41.0,0.39,26.0,31.0,0.839,9.0,38.0,47.0,30.0,9.0,7.0,9.0,21.0,120.0,,,0.585,0.528,0.461,0.348,19.6,84.4,51.6,76.9,8.9,13.5,8.1,100.0,118.7,109.8,,,9.0,22.0,1.0,4.0,9.0,1.0,6.0,6.0,1.0,3.0,15.0,18.0,12.0,3.0,2.0,2.0,4.0,25.0,21.0,15.0,1.0,1.0,1.0,0.75,46.2,47.2,46.7,51.8,3.8,5.6,50.0,32.1,150.0,118.0,IND,120,0,1,240.0,240.0,40.0,82.0,0.488,9.0,30.0,0.3,22.0,28.0,0.786,7.0,37.0,44.0,28.0,6.0,4.0,16.0,20.0,111.0,,,0.588,0.543,0.366,0.341,15.6,80.4,48.4,70.0,5.9,8.3,14.5,100.0,109.8,118.7,,,15.0,27.0,0.667,3.0,6.0,0.6,7.0,8.0,1.0,3.0,10.0,10.0,7.0,2.0,1.0,5.0,5.0,37.0,26.1,19.0,0.9,0.9,1.0,2.5,10.9,38.6,19.5,38.2,3.2,3.9,28.6,39.7,134.0,127.0,PHO,111,1,2025,2024-12-19,True
795,240.0,240.0,40.0,82.0,0.488,9.0,30.0,0.3,22.0,28.0,0.786,7.0,37.0,44.0,28.0,6.0,4.0,16.0,20.0,111.0,,,0.588,0.543,0.366,0.341,15.6,80.4,48.4,70.0,5.9,8.3,14.5,100.0,109.8,118.7,,,15.0,27.0,0.667,3.0,6.0,0.6,7.0,8.0,1.0,3.0,10.0,10.0,7.0,2.0,1.0,5.0,5.0,37.0,26.1,19.0,0.9,0.9,1.0,2.5,10.9,38.6,19.5,38.2,3.2,3.9,28.6,39.7,134.0,127.0,PHO,111,1,0,240.0,240.0,39.0,89.0,0.438,16.0,41.0,0.39,26.0,31.0,0.839,9.0,38.0,47.0,30.0,9.0,7.0,9.0,21.0,120.0,,,0.585,0.528,0.461,0.348,19.6,84.4,51.6,76.9,8.9,13.5,8.1,100.0,118.7,109.8,,,9.0,22.0,1.0,4.0,9.0,1.0,6.0,6.0,1.0,3.0,15.0,18.0,12.0,3.0,2.0,2.0,4.0,25.0,21.0,15.0,1.0,1.0,1.0,0.75,46.2,47.2,46.7,51.8,3.8,5.6,50.0,32.1,150.0,118.0,IND,120,0,2025,2024-12-19,False
796,240.0,240.0,47.0,87.0,0.54,15.0,34.0,0.441,15.0,21.0,0.714,8.0,32.0,40.0,35.0,7.0,3.0,11.0,20.0,124.0,,,0.644,0.626,0.391,0.241,21.1,68.1,47.1,74.5,7.1,5.9,10.3,100.0,126.4,128.4,,,13.0,19.0,0.722,4.0,7.0,0.667,4.0,5.0,1.0,2.0,6.0,7.0,10.0,3.0,2.0,3.0,4.0,34.0,30.4,8.0,0.86,0.833,1.0,1.667,22.2,44.9,34.7,35.1,3.8,8.3,22.5,27.8,150.0,138.0,DEN,124,0,1,240.0,240.0,45.0,97.0,0.464,16.0,46.0,0.348,20.0,24.0,0.833,15.0,30.0,45.0,29.0,7.0,7.0,10.0,18.0,126.0,,,0.586,0.546,0.474,0.247,31.9,78.9,52.9,64.4,7.1,13.2,8.5,100.0,128.4,126.4,,,11.0,20.0,0.667,4.0,11.0,1.0,7.0,8.0,1.0,4.0,9.0,13.0,10.0,3.0,4.0,3.0,4.0,28.0,22.6,9.0,0.883,0.833,0.714,0.444,11.8,36.9,22.0,45.8,4.2,10.5,14.0,30.6,234.0,134.0,POR,126,1,2025,2024-12-19,False
797,240.0,240.0,45.0,97.0,0.464,16.0,46.0,0.348,20.0,24.0,0.833,15.0,30.0,45.0,29.0,7.0,7.0,10.0,18.0,126.0,,,0.586,0.546,0.474,0.247,31.9,78.9,52.9,64.4,7.1,13.2,8.5,100.0,128.4,126.4,,,11.0,20.0,0.667,4.0,11.0,1.0,7.0,8.0,1.0,4.0,9.0,13.0,10.0,3.0,4.0,3.0,4.0,28.0,22.6,9.0,0.883,0.833,0.714,0.444,11.8,36.9,22.0,45.8,4.2,10.5,14.0,30.6,234.0,134.0,POR,126,1,0,240.0,240.0,47.0,87.0,0.54,15.0,34.0,0.441,15.0,21.0,0.714,8.0,32.0,40.0,35.0,7.0,3.0,11.0,20.0,124.0,,,0.644,0.626,0.391,0.241,21.1,68.1,47.1,74.5,7.1,5.9,10.3,100.0,126.4,128.4,,,13.0,19.0,0.722,4.0,7.0,0.667,4.0,5.0,1.0,2.0,6.0,7.0,10.0,3.0,2.0,3.0,4.0,34.0,30.4,8.0,0.86,0.833,1.0,1.667,22.2,44.9,34.7,35.1,3.8,8.3,22.5,27.8,150.0,138.0,DEN,124,0,2025,2024-12-19,True
798,240.0,240.0,38.0,94.0,0.404,12.0,33.0,0.364,25.0,30.0,0.833,14.0,39.0,53.0,22.0,8.0,10.0,13.0,16.0,113.0,,,0.527,0.468,0.351,0.319,26.4,90.7,55.2,57.9,7.8,18.9,10.8,100.0,110.0,97.3,,,8.0,21.0,0.8,4.0,7.0,0.8,8.0,9.0,1.0,7.0,12.0,19.0,7.0,3.0,6.0,4.0,4.0,25.0,24.5,21.0,1.2,1.2,1.0,2.0,17.9,37.9,26.9,36.9,4.0,21.7,27.1,30.5,231.0,105.0,LAL,113,0,1,240.0,240.0,37.0,82.0,0.451,11.0,29.0,0.379,15.0,22.0,0.682,4.0,39.0,43.0,27.0,7.0,6.0,16.0,20.0,100.0,,,0.545,0.518,0.354,0.268,9.3,73.6,44.8,73.0,6.8,9.8,14.9,100.0,97.3,110.0,,,8.0,17.0,1.0,3.0,10.0,1.0,10.0,11.0,1.0,1.0,11.0,12.0,9.0,3.0,2.0,5.0,5.0,26.0,19.6,7.0,1.0,1.0,1.0,1.5,100.0,56.0,51.7,41.8,3.9,32.4,45.0,46.1,206.0,120.0,SAC,100,1,2025,2024-12-19,True
799,240.0,240.0,37.0,82.0,0.451,11.0,29.0,0.379,15.0,22.0,0.682,4.0,39.0,43.0,27.0,7.0,6.0,16.0,20.0,100.0,,,0.545,0.518,0.354,0.268,9.3,73.6,44.8,73.0,6.8,9.8,14.9,100.0,97.3,110.0,,,8.0,17.0,1.0,3.0,10.0,1.0,10.0,11.0,1.0,1.0,11.0,12.0,9.0,3.0,2.0,5.0,5.0,26.0,19.6,7.0,1.0,1.0,1.0,1.5,100.0,56.0,51.7,41.8,3.9,32.4,45.0,46.1,206.0,120.0,SAC,100,1,0,240.0,240.0,38.0,94.0,0.404,12.0,33.0,0.364,25.0,30.0,0.833,14.0,39.0,53.0,22.0,8.0,10.0,13.0,16.0,113.0,,,0.527,0.468,0.351,0.319,26.4,90.7,55.2,57.9,7.8,18.9,10.8,100.0,110.0,97.3,,,8.0,21.0,0.8,4.0,7.0,0.8,8.0,9.0,1.0,7.0,12.0,19.0,7.0,3.0,6.0,4.0,4.0,25.0,24.5,21.0,1.2,1.2,1.0,2.0,17.9,37.9,26.9,36.9,4.0,21.7,27.1,30.5,231.0,105.0,LAL,113,0,2025,2024-12-19,False
800,265.0,265.0,46.0,97.0,0.474,16.0,38.0,0.421,18.0,21.0,0.857,12.0,41.0,53.0,32.0,14.0,6.0,23.0,22.0,126.0,,,0.593,0.557,0.392,0.216,26.1,83.7,55.8,69.6,12.1,10.2,17.8,100.0,108.5,114.5,,,9.0,16.0,0.714,5.0,8.0,1.0,6.0,8.0,1.0,3.0,10.0,13.0,16.0,3.0,3.0,5.0,4.0,27.0,21.8,8.0,0.808,0.808,1.0,0.5,16.0,34.4,23.3,64.5,6.9,7.0,33.3,27.4,164.0,119.0,ATL,126,0,1,265.0,265.0,49.0,101.0,0.485,19.0,42.0,0.452,16.0,23.0,0.696,8.0,34.0,42.0,32.0,15.0,8.0,17.0,15.0,133.0,,,0.598,0.579,0.416,0.228,16.3,73.9,44.2,65.3,12.9,13.6,13.3,100.0,114.5,108.5,,,13.0,24.0,1.0,7.0,15.0,1.0,9.0,12.0,1.0,2.0,7.0,8.0,8.0,4.0,4.0,5.0,4.0,42.0,34.3,17.0,1.351,1.375,0.75,0.5,28.6,30.5,29.5,31.4,5.7,11.9,47.4,38.1,141.0,121.0,SAS,133,1,2025,2024-12-19,False
801,265.0,265.0,49.0,101.0,0.485,19.0,42.0,0.452,16.0,23.0,0.696,8.0,34.0,42.0,32.0,15.0,8.0,17.0,15.0,133.0,,,0.598,0.579,0.416,0.228,16.3,73.9,44.2,65.3,12.9,13.6,13.3,100.0,114.5,108.5,,,13.0,24.0,1.0,7.0,15.0,1.0,9.0,12.0,1.0,2.0,7.0,8.0,8.0,4.0,4.0,5.0,4.0,42.0,34.3,17.0,1.351,1.375,0.75,0.5,28.6,30.5,29.5,31.4,5.7,11.9,47.4,38.1,141.0,121.0,SAS,133,1,0,265.0,265.0,46.0,97.0,0.474,16.0,38.0,0.421,18.0,21.0,0.857,12.0,41.0,53.0,32.0,14.0,6.0,23.0,22.0,126.0,,,0.593,0.557,0.392,0.216,26.1,83.7,55.8,69.6,12.1,10.2,17.8,100.0,108.5,114.5,,,9.0,16.0,0.714,5.0,8.0,1.0,6.0,8.0,1.0,3.0,10.0,13.0,16.0,3.0,3.0,5.0,4.0,27.0,21.8,8.0,0.808,0.808,1.0,0.5,16.0,34.4,23.3,64.5,6.9,7.0,33.3,27.4,164.0,119.0,ATL,126,0,2025,2024-12-19,True
802,240.0,240.0,33.0,82.0,0.402,9.0,39.0,0.231,26.0,31.0,0.839,15.0,38.0,53.0,18.0,3.0,6.0,17.0,21.0,101.0,,,0.528,0.457,0.476,0.378,38.5,79.2,60.9,54.5,3.3,14.3,15.1,100.0,110.2,102.6,,,9.0,15.0,0.6,4.0,10.0,0.5,11.0,12.0,1.0,4.0,10.0,10.0,7.0,2.0,2.0,5.0,5.0,33.0,31.1,19.0,0.814,0.733,0.8,0.8,47.6,48.4,48.1,41.1,3.8,11.1,100.0,40.2,165.0,112.0,BRK,101,0,1,240.0,240.0,34.0,86.0,0.395,15.0,44.0,0.341,11.0,14.0,0.786,10.0,24.0,34.0,26.0,6.0,4.0,12.0,29.0,94.0,,,0.51,0.483,0.512,0.163,20.8,61.5,39.1,76.5,6.5,9.3,11.5,100.0,102.6,110.2,,,8.0,16.0,0.5,4.0,8.0,0.5,4.0,5.0,1.0,3.0,5.0,6.0,6.0,2.0,2.0,4.0,4.0,20.0,14.8,6.0,0.625,0.625,1.0,0.8,10.6,34.9,18.8,47.7,3.4,6.1,22.8,27.2,119.0,121.0,TOR,94,1,2025,2024-12-19,True
803,240.0,240.0,34.0,86.0,0.395,15.0,44.0,0.341,11.0,14.0,0.786,10.0,24.0,34.0,26.0,6.0,4.0,12.0,29.0,94.0,,,0.51,0.483,0.512,0.163,20.8,61.5,39.1,76.5,6.5,9.3,11.5,100.0,102.6,110.2,,,8.0,16.0,0.5,4.0,8.0,0.5,4.0,5.0,1.0,3.0,5.0,6.0,6.0,2.0,2.0,4.0,4.0,20.0,14.8,6.0,0.625,0.625,1.0,0.8,10.6,34.9,18.8,47.7,3.4,6.1,22.8,27.2,119.0,121.0,TOR,94,1,0,240.0,240.0,33.0,82.0,0.402,9.0,39.0,0.231,26.0,31.0,0.839,15.0,38.0,53.0,18.0,3.0,6.0,17.0,21.0,101.0,,,0.528,0.457,0.476,0.378,38.5,79.2,60.9,54.5,3.3,14.3,15.1,100.0,110.2,102.6,,,9.0,15.0,0.6,4.0,10.0,0.5,11.0,12.0,1.0,4.0,10.0,10.0,7.0,2.0,2.0,5.0,5.0,33.0,31.1,19.0,0.814,0.733,0.8,0.8,47.6,48.4,48.1,41.1,3.8,11.1,100.0,40.2,165.0,112.0,BRK,101,0,2025,2024-12-19,False
804,240.0,240.0,43.0,106.0,0.406,8.0,43.0,0.186,20.0,27.0,0.741,22.0,30.0,52.0,30.0,12.0,2.0,8.0,21.0,114.0,,,0.484,0.443,0.406,0.255,35.5,71.4,50.0,69.8,11.9,4.9,6.4,100.0,113.2,122.1,,,11.0,32.0,1.0,3.0,18.0,0.286,9.0,10.0,1.0,5.0,7.0,8.0,13.0,4.0,1.0,2.0,5.0,34.0,28.1,4.0,1.0,1.0,0.8,0.667,26.7,30.0,27.9,68.3,6.0,10.1,17.0,42.5,209.0,132.0,CHO,114,0,1,240.0,240.0,41.0,83.0,0.494,17.0,42.0,0.405,24.0,31.0,0.774,12.0,40.0,52.0,33.0,5.0,8.0,18.0,18.0,123.0,,,0.636,0.596,0.506,0.373,28.6,64.5,50.0,80.5,5.0,12.7,15.7,100.0,122.1,113.2,,,8.0,15.0,0.714,5.0,10.0,0.6,8.0,10.0,1.0,4.0,8.0,9.0,6.0,2.0,3.0,3.0,5.0,27.0,22.6,14.0,0.841,0.813,0.75,0.667,17.1,40.3,24.0,39.9,2.8,7.0,33.3,27.4,153.0,120.0,WAS,123,1,2025,2024-12-19,False
805,240.0,240.0,41.0,83.0,0.494,17.0,42.0,0.405,24.0,31.0,0.774,12.0,40.0,52.0,33.0,5.0,8.0,18.0,18.0,123.0,,,0.636,0.596,0.506,0.373,28.6,64.5,50.0,80.5,5.0,12.7,15.7,100.0,122.1,113.2,,,8.0,15.0,0.714,5.0,10.0,0.6,8.0,10.0,1.0,4.0,8.0,9.0,6.0,2.0,3.0,3.0,5.0,27.0,22.6,14.0,0.841,0.813,0.75,0.667,17.1,40.3,24.0,39.9,2.8,7.0,33.3,27.4,153.0,120.0,WAS,123,1,0,240.0,240.0,43.0,106.0,0.406,8.0,43.0,0.186,20.0,27.0,0.741,22.0,30.0,52.0,30.0,12.0,2.0,8.0,21.0,114.0,,,0.484,0.443,0.406,0.255,35.5,71.4,50.0,69.8,11.9,4.9,6.4,100.0,113.2,122.1,,,11.0,32.0,1.0,3.0,18.0,0.286,9.0,10.0,1.0,5.0,7.0,8.0,13.0,4.0,1.0,2.0,5.0,34.0,28.1,4.0,1.0,1.0,0.8,0.667,26.7,30.0,27.9,68.3,6.0,10.1,17.0,42.5,209.0,132.0,CHO,114,0,2025,2024-12-19,True
806,240.0,240.0,40.0,85.0,0.471,10.0,27.0,0.37,11.0,18.0,0.611,10.0,35.0,45.0,23.0,14.0,4.0,20.0,17.0,101.0,,,0.543,0.529,0.318,0.212,20.4,79.5,48.4,57.5,13.5,9.1,17.7,100.0,97.5,119.7,,,13.0,22.0,1.0,2.0,4.0,1.0,6.0,10.0,1.0,2.0,12.0,14.0,4.0,3.0,2.0,5.0,4.0,33.0,25.5,10.0,1.5,1.5,1.0,0.5,10.6,45.8,23.8,33.3,11.6,11.8,50.0,43.9,300.0,129.0,MIL,101,0,1,240.0,240.0,46.0,91.0,0.505,20.0,47.0,0.426,12.0,14.0,0.857,9.0,39.0,48.0,30.0,11.0,0.0,18.0,10.0,124.0,,,0.638,0.615,0.516,0.154,20.5,79.6,51.6,65.2,10.6,0.0,15.6,100.0,119.7,97.5,,,9.0,15.0,0.833,4.0,8.0,0.8,6.0,8.0,1.0,2.0,9.0,10.0,6.0,2.0,0.0,3.0,2.0,27.0,26.3,21.0,1.165,1.167,1.0,0.667,23.7,42.5,33.6,39.5,5.9,0.0,75.0,31.7,243.0,105.0,CLE,124,1,2025,2024-12-20,False
807,240.0,240.0,46.0,91.0,0.505,20.0,47.0,0.426,12.0,14.0,0.857,9.0,39.0,48.0,30.0,11.0,0.0,18.0,10.0,124.0,,,0.638,0.615,0.516,0.154,20.5,79.6,51.6,65.2,10.6,0.0,15.6,100.0,119.7,97.5,,,9.0,15.0,0.833,4.0,8.0,0.8,6.0,8.0,1.0,2.0,9.0,10.0,6.0,2.0,0.0,3.0,2.0,27.0,26.3,21.0,1.165,1.167,1.0,0.667,23.7,42.5,33.6,39.5,5.9,0.0,75.0,31.7,243.0,105.0,CLE,124,1,0,240.0,240.0,40.0,85.0,0.471,10.0,27.0,0.37,11.0,18.0,0.611,10.0,35.0,45.0,23.0,14.0,4.0,20.0,17.0,101.0,,,0.543,0.529,0.318,0.212,20.4,79.5,48.4,57.5,13.5,9.1,17.7,100.0,97.5,119.7,,,13.0,22.0,1.0,2.0,4.0,1.0,6.0,10.0,1.0,2.0,12.0,14.0,4.0,3.0,2.0,5.0,4.0,33.0,25.5,10.0,1.5,1.5,1.0,0.5,10.6,45.8,23.8,33.3,11.6,11.8,50.0,43.9,300.0,129.0,MIL,101,0,2025,2024-12-20,True
